1929	1777	1787	1844	1925	1981	2002
1853	1934	1783	1793	1850	1932	1989
1827	1860	1943	1791	1801	1858	1940
1688	1796	1826	1905	1756	1768	1826
1144	1206	1295	1328	1386	1286	1300
1125	1076	1135	1230	1263	1324	1226
1077	1070	1029	1088	1181	1215	1277
1078	1037	1037	1003	1064	1157	1192
1028	1032	1001	1006	976	1038	1130
1068	994	1001	976	983	955	1017
1051	1055	983	990	967	975	948
1015	1051	1051	978	986	964	972
917	1006	1038	1037	965	974	954
688	883	968	1001	1002	935	946
504	626	806	888	922	927	868
363	411	512	665	739	773	781
210	262	298	376	495	555	587
163	184	220	260	323	421	508
18728	19260	19713	20159	20584	21038	21463
