422	368	377	394	425	450	463
390	477	412	417	434	467	493
411	434	526	451	454	471	506
377	408	431	521	447	450	468
282	291	319	341	413	358	362
306	310	317	347	369	446	386
302	313	318	325	355	378	458
332	335	343	346	352	383	408
355	366	365	371	373	379	410
441	377	386	383	389	390	396
398	457	389	397	393	399	400
332	406	462	393	400	397	403
341	339	411	467	396	403	400
277	343	337	407	462	392	400
218	253	312	308	372	424	361
116	172	201	250	248	303	347
66	80	118	141	178	178	220
46	55	67	93	119	153	173
5412	5784	6091	6352	6579	6821	7054
