2245	2420	2646	2865	3010	3091	3146
2632	2634	2777	2989	3203	3341	3417
2916	3007	2954	3076	3281	3496	3633
2458	2815	2899	2843	2962	3162	3372
1639	1874	2134	2194	2140	2234	2390
1833	1997	2216	2487	2524	2448	2537
2032	2248	2384	2595	2874	2895	2799
2305	2327	2525	2645	2853	3139	3153
2599	2524	2515	2703	2818	3025	3319
2837	2720	2619	2598	2783	2896	3106
2647	2869	2737	2630	2607	2790	2904
2166	2711	2914	2772	2659	2636	2821
2045	2124	2647	2843	2705	2598	2580
1452	1929	1995	2489	2673	2549	2454
1054	1331	1759	1820	2274	2447	2339
713	919	1150	1523	1580	1983	2143
498	548	703	883	1179	1232	1561
315	452	552	702	897	1186	1397
34386	37449	40126	42657	45022	47148	49071
