606	612	595	580	571	562	552
730	646	650	631	614	603	593
728	777	685	688	667	648	636
776	687	735	648	653	633	617
477	499	456	500	446	456	445
577	509	530	487	532	476	485
591	628	552	574	526	574	514
616	600	636	560	582	533	582
709	628	612	647	572	593	542
880	721	636	620	656	579	601
889	888	727	640	624	661	584
813	896	893	732	644	628	666
708	798	876	874	717	631	617
487	667	750	824	824	678	597
383	431	590	666	735	737	609
262	311	350	483	548	608	613
170	197	233	265	369	422	472
140	168	197	236	278	362	444
10542	10663	10703	10655	10558	10384	10169
