18151	Steuben	935	974	950	925	884	852	831
18151	Steuben	1082	943	983	959	933	892	860
18151	Steuben	1093	1095	954	995	971	944	903
18151	Steuben	1307	1176	1179	1046	1087	1066	1042
18151	Steuben	1014	1024	941	955	853	890	877
18151	Steuben	825	823	837	764	781	688	723
18151	Steuben	862	837	838	852	776	794	702
18151	Steuben	1036	867	842	844	858	780	798
18151	Steuben	1111	1037	868	843	845	859	781
18151	Steuben	1261	1118	1041	872	847	849	863
18151	Steuben	1278	1274	1128	1049	879	854	855
18151	Steuben	1247	1299	1290	1140	1061	889	864
18151	Steuben	1120	1263	1312	1301	1149	1070	897
18151	Steuben	873	1106	1245	1294	1282	1133	1057
18151	Steuben	632	813	1030	1161	1209	1200	1063
18151	Steuben	479	559	719	914	1035	1082	1077
18151	Steuben	377	410	477	616	787	896	941
18151	Steuben	403	480	547	634	779	983	1189
18151	Steuben	16935	17098	17181	17164	17016	16721	16323
