1618	1596	1594	1635	1705	1766	1804
1520	1582	1568	1570	1612	1682	1743
1453	1519	1583	1571	1573	1616	1686
1395	1318	1385	1448	1442	1448	1490
980	1019	982	1049	1104	1109	1121
1047	936	977	951	1018	1077	1081
965	1023	919	962	937	1006	1068
991	948	1008	908	951	928	997
1034	967	928	989	892	935	913
1094	1000	938	903	964	871	914
1075	1057	969	911	879	938	850
1011	1039	1023	939	885	856	915
831	955	982	968	890	842	816
584	758	873	901	891	822	779
476	517	673	779	807	801	742
361	401	433	567	660	687	685
286	298	329	357	470	551	578
278	338	378	424	475	580	703
16999	17271	17542	17832	18155	18515	18885
