3186	3116	3113	3192	3328	3447	3523
3030	3113	3059	3063	3144	3281	3400
2835	3029	3116	3066	3070	3152	3290
2645	2575	2765	2852	2816	2828	2909
1962	1984	1973	2151	2229	2217	2240
2035	1878	1907	1913	2093	2179	2167
1903	2013	1867	1899	1905	2088	2180
1955	1867	1981	1844	1876	1883	2066
1987	1902	1822	1939	1809	1841	1847
2202	1925	1848	1776	1893	1769	1801
2194	2139	1873	1802	1735	1849	1732
2011	2129	2077	1821	1756	1694	1808
1692	1917	2031	1985	1742	1684	1628
1259	1587	1801	1914	1875	1646	1595
1044	1157	1458	1660	1770	1738	1529
789	929	1025	1294	1477	1583	1558
741	683	800	885	1119	1284	1384
917	1012	1026	1115	1231	1458	1717
34387	34955	35542	36171	36868	37621	38374
