1163	1201	1183	1164	1147	1153	1168
1082	1156	1197	1180	1162	1146	1152
1162	1082	1157	1200	1183	1165	1149
2003	1861	1762	1830	1870	1849	1829
1950	1906	1765	1669	1730	1771	1755
1222	1217	1207	1108	1033	1100	1140
1039	1116	1128	1127	1038	971	1039
1033	1021	1098	1112	1110	1022	956
1094	1018	1008	1085	1099	1096	1009
1363	1075	999	989	1065	1080	1078
1388	1330	1048	974	966	1040	1055
1296	1328	1271	1002	933	927	999
1073	1189	1219	1170	925	864	860
768	975	1081	1112	1071	849	795
677	671	854	951	982	949	755
456	528	525	673	756	786	765
328	297	345	348	453	515	541
241	248	240	263	280	340	403
19338	19219	19087	18957	18803	18623	18448
