18089	Lake	16296	16678	16734	16747	16564	16443	16440
18089	Lake	17167	16697	17097	17156	17166	16977	16856
18089	Lake	17819	17619	17145	17561	17620	17626	17429
18089	Lake	17823	17231	17026	16568	16985	17069	17098
18089	Lake	14733	15525	15150	15070	14663	15087	15205
18089	Lake	16395	15323	16131	15788	15739	15360	15783
18089	Lake	16126	16458	15449	16263	15903	15873	15527
18089	Lake	16083	16329	16667	15675	16493	16109	16086
18089	Lake	16291	16158	16415	16758	15775	16592	16195
18089	Lake	18458	15956	15835	16106	16452	15500	16303
18089	Lake	19719	18101	15648	15541	15822	16170	15245
18089	Lake	17129	19021	17459	15108	15023	15315	15665
18089	Lake	14170	16248	18045	16582	14365	14305	14604
18089	Lake	10684	13042	14981	16679	15355	13323	13292
18089	Lake	8330	9511	11621	13399	14962	13803	12000
18089	Lake	7027	7098	8103	9942	11514	12904	11943
18089	Lake	6239	5493	5548	6371	7864	9164	10327
18089	Lake	6133	7002	7076	7225	7852	9153	10755
18089	Lake	256622	259490	262130	264539	266117	266773	266753
