8229	8378	8579	8812	9015	9228	9458
7967	8266	8426	8630	8864	9067	9284
7894	8094	8395	8558	8762	8995	9198
7379	7432	7640	7931	8104	8314	8547
6128	6308	6318	6485	6696	6854	7047
6430	6481	6666	6721	6905	7154	7310
6332	6334	6414	6608	6672	6866	7131
6410	6220	6237	6335	6532	6596	6794
6493	6252	6087	6115	6224	6420	6483
6941	6330	6103	5956	5991	6106	6302
6388	6741	6157	5946	5814	5854	5974
5929	6171	6515	5966	5773	5657	5703
4695	5609	5842	6183	5678	5507	5411
3513	4324	5168	5402	5733	5281	5138
2471	3135	3862	4636	4866	5181	4790
1844	2087	2642	3272	3950	4172	4465
1330	1424	1606	2048	2557	3116	3322
1085	1301	1459	1662	2035	2549	3180
97458	100887	104116	107266	110171	112917	115537
