396	375	359	343	327	315	299
446	414	391	374	357	341	328
520	467	433	408	390	372	355
496	472	427	396	376	360	343
363	337	331	306	287	275	266
366	348	324	322	298	280	268
397	408	385	357	354	327	308
479	407	417	395	365	361	334
456	481	408	419	396	367	362
611	461	484	411	422	398	369
609	616	464	486	413	424	400
562	597	602	454	477	406	418
417	538	571	577	436	459	391
394	400	514	546	552	417	441
286	355	360	465	495	503	380
179	239	295	301	392	418	428
136	131	176	219	225	296	320
81	112	124	155	196	224	280
7194	7158	7065	6934	6758	6543	6290
