18027	Daviess	1325	1341	1374	1422	1489	1568	1637
18027	Daviess	1265	1362	1378	1410	1458	1526	1607
18027	Daviess	1191	1302	1401	1417	1448	1496	1565
18027	Daviess	1070	1082	1187	1282	1301	1333	1381
18027	Daviess	965	911	931	1029	1112	1134	1165
18027	Daviess	915	979	923	947	1048	1137	1158
18027	Daviess	886	960	1028	967	989	1095	1190
18027	Daviess	848	899	973	1043	980	1001	1109
18027	Daviess	911	861	913	988	1059	994	1015
18027	Daviess	1072	909	859	912	986	1058	993
18027	Daviess	1037	1055	894	845	899	972	1044
18027	Daviess	959	1023	1040	882	834	889	962
18027	Daviess	863	928	990	1007	855	808	863
18027	Daviess	678	811	873	932	950	807	764
18027	Daviess	578	617	738	797	853	870	741
18027	Daviess	447	479	513	616	669	718	735
18027	Daviess	372	355	379	409	492	538	581
18027	Daviess	496	512	510	527	560	634	711
18027	Daviess	15878	16386	16904	17432	17982	18578	19221
