1945	1953	1977	1988	1949	1909	1890
2141	1998	2007	2032	2042	2004	1962
2378	2280	2125	2134	2158	2167	2126
3278	3244	3141	2984	2992	3019	3030
3426	3461	3503	3461	3355	3382	3418
2223	2175	2212	2264	2235	2130	2158
2291	2290	2244	2283	2334	2306	2201
2311	2385	2382	2336	2375	2427	2397
2556	2224	2297	2293	2250	2288	2340
2966	2489	2150	2225	2222	2180	2218
2893	2940	2452	2109	2186	2183	2142
2382	2869	2911	2423	2080	2160	2159
2042	2312	2782	2826	2356	2026	2106
1579	1921	2176	2627	2672	2230	1922
1313	1441	1752	1991	2411	2456	2058
1008	1107	1214	1484	1693	2061	2107
668	763	840	929	1142	1312	1609
563	642	732	831	939	1122	1324
37963	38494	38897	39220	39391	39362	39167
