18155	Switzerland	367	352	359	377	404	428	440
18155	Switzerland	368	416	394	398	417	445	470
18155	Switzerland	330	410	459	432	434	453	482
18155	Switzerland	344	317	394	441	415	418	437
18155	Switzerland	265	282	263	332	372	351	356
18155	Switzerland	308	309	324	300	377	423	397
18155	Switzerland	295	318	319	334	309	388	436
18155	Switzerland	311	321	342	343	358	329	412
18155	Switzerland	371	335	344	365	364	379	348
18155	Switzerland	428	387	347	355	376	376	391
18155	Switzerland	349	439	395	353	361	382	382
18155	Switzerland	332	360	451	405	361	369	390
18155	Switzerland	307	334	361	452	406	362	370
18155	Switzerland	272	304	328	354	443	398	355
18155	Switzerland	199	259	288	311	336	420	377
18155	Switzerland	141	173	223	249	270	293	368
18155	Switzerland	111	110	136	177	199	217	237
18155	Switzerland	103	122	132	154	191	228	262
18155	Switzerland	5201	5548	5859	6132	6393	6659	6910
