703	759	748	754	761	768	770
884	764	821	806	811	817	824
953	950	817	876	858	862	868
861	837	842	727	783	770	775
533	561	563	581	506	552	547
567	551	579	584	602	525	572
620	586	571	599	603	622	543
781	655	617	601	629	632	652
800	802	672	632	616	645	647
961	810	811	679	638	623	651
939	977	822	823	689	648	633
850	948	985	828	829	695	655
653	841	936	971	817	820	688
499	645	828	922	958	807	813
381	461	595	767	856	892	754
271	313	379	492	638	717	752
176	194	225	276	363	475	540
108	132	154	182	223	290	384
11540	11786	11965	12100	12180	12160	12068
