1155	1115	1102	1097	1080	1050	1022
1252	1174	1134	1122	1116	1098	1068
1302	1292	1210	1166	1156	1148	1130
1466	1416	1404	1321	1278	1270	1263
1305	1321	1301	1308	1245	1217	1216
1425	1368	1385	1372	1382	1324	1294
1448	1450	1392	1408	1396	1405	1346
1450	1382	1383	1327	1343	1330	1338
1485	1431	1363	1365	1309	1325	1312
1677	1443	1388	1322	1324	1270	1286
1579	1555	1327	1276	1211	1215	1162
1451	1460	1437	1219	1171	1109	1114
1294	1346	1354	1333	1125	1080	1023
1006	1192	1236	1248	1229	1038	998
731	876	1024	1062	1080	1066	900
562	595	708	836	869	892	883
476	407	432	519	619	648	672
411	447	431	441	496	582	646
21475	21270	21011	20742	20429	20067	19673
