766	740	765	779	770	757	754
806	772	746	772	786	777	763
806	807	774	749	775	789	780
813	749	753	724	701	729	743
599	631	593	605	579	571	598
563	623	653	616	629	601	591
585	534	595	626	592	606	581
647	580	530	592	623	590	604
718	638	573	524	586	617	584
750	705	626	564	516	577	608
747	726	682	607	547	501	562
692	712	693	652	582	525	481
575	651	671	654	617	552	499
501	521	589	611	597	566	508
369	423	440	502	524	514	490
213	284	327	343	394	413	408
203	140	187	219	231	270	285
133	149	129	144	168	189	219
10486	10385	10326	10283	10217	10144	10058
