1019	1008	992	991	979	964	954
1173	1062	1049	1031	1029	1015	1000
1164	1224	1107	1093	1073	1070	1055
1164	1089	1147	1040	1028	1012	1010
887	876	833	890	811	808	800
901	881	870	833	891	815	810
971	982	957	942	900	961	880
1018	991	1001	976	960	917	978
1134	1029	1001	1012	987	971	927
1308	1129	1024	997	1009	986	968
1278	1289	1112	1009	984	996	974
1141	1256	1264	1092	991	968	981
1052	1090	1199	1208	1046	950	930
832	967	1001	1104	1115	968	882
584	734	854	888	983	996	868
386	479	603	707	741	826	842
304	276	342	436	515	546	615
241	264	262	297	364	443	504
16557	16626	16618	16546	16406	16212	15978
