1347	1403	1439	1490	1561	1643	1715
1299	1384	1441	1477	1528	1599	1684
1241	1336	1422	1480	1515	1566	1639
1229	1156	1249	1331	1389	1425	1476
1000	1041	987	1074	1144	1201	1238
1031	1007	1046	998	1087	1161	1217
893	1055	1031	1071	1021	1114	1191
936	892	1053	1031	1071	1020	1114
881	929	886	1047	1025	1064	1014
1110	891	937	894	1057	1036	1075
1093	1118	896	943	900	1065	1044
976	1097	1120	898	946	904	1071
844	970	1087	1110	891	940	900
630	811	931	1046	1070	861	910
476	564	727	836	943	968	782
338	388	460	596	690	784	809
254	247	284	342	448	524	601
192	196	196	216	256	326	400
15770	16485	17192	17880	18542	19201	19880
