21609	23672	26448	29546	32047	33342	33675
24595	25557	27076	29534	32459	34830	36020
23777	26960	27506	28777	31119	34000	36357
18444	22875	25789	26204	27372	29596	32343
10166	13309	15799	17260	17093	17642	18957
16710	18464	22418	25341	26709	25872	26269
19215	22415	23464	27336	30035	31108	29869
22824	22855	25735	26326	30155	32738	33702
23364	25246	24758	27469	27853	31687	34244
23043	24508	26182	25503	28165	28484	32344
19489	23854	25127	26687	25910	28551	28848
15344	20085	24343	25508	27010	26193	28843
12300	15567	20202	24374	25485	26960	26161
8314	12444	15560	20071	24127	25186	26643
5540	8273	12175	15098	19387	23244	24254
4025	5184	7611	11121	13753	17656	21193
3024	3490	4403	6427	9376	11610	14961
2786	3691	4439	5429	7266	10214	13456
274569	318449	359035	398011	435321	468913	498139
