2723	2639	2621	2612	2546	2477	2433
2955	2801	2713	2691	2680	2611	2539
3231	3051	2890	2796	2772	2758	2687
2995	2984	2828	2685	2606	2591	2582
2257	2367	2398	2305	2194	2147	2146
2405	2327	2434	2474	2380	2269	2216
2689	2506	2424	2532	2568	2471	2360
2860	2680	2499	2423	2531	2565	2468
3015	2860	2681	2500	2425	2533	2565
3533	3034	2875	2696	2513	2439	2547
3523	3516	3018	2860	2683	2502	2432
3361	3470	3458	2971	2818	2647	2471
3025	3247	3346	3337	2868	2726	2565
2383	2840	3049	3145	3142	2702	2573
1805	2109	2512	2707	2802	2806	2416
1359	1480	1731	2071	2245	2334	2347
1054	1030	1118	1318	1589	1734	1818
961	1138	1220	1328	1516	1792	2055
46134	46079	45815	45451	44878	44104	43220
