797	838	825	812	786	761	747
899	823	862	847	832	804	779
960	947	862	899	882	865	835
946	896	890	815	852	838	822
789	786	761	767	708	745	735
779	716	721	703	711	659	695
759	798	731	734	715	723	670
874	785	822	751	753	732	740
899	885	793	828	756	758	736
1029	900	883	790	825	753	754
1070	1018	889	872	780	814	743
908	1049	996	869	853	763	798
779	872	1004	953	833	818	733
573	717	801	924	879	770	758
428	515	643	720	834	796	700
353	363	436	548	617	719	692
230	246	254	310	394	450	530
162	198	226	249	294	369	444
13234	13353	13399	13391	13304	13137	12911
