2171	2207	2269	2359	2416	2439	2447
2331	2310	2334	2389	2477	2531	2552
2514	2491	2453	2466	2517	2604	2657
2638	2627	2605	2569	2586	2639	2726
2032	2222	2250	2263	2244	2272	2325
1789	1730	1921	1956	1973	1958	1982
2041	2079	1994	2196	2225	2242	2225
2096	2121	2150	2058	2261	2287	2302
2099	2172	2191	2212	2117	2322	2345
2544	2167	2231	2247	2263	2164	2373
2472	2566	2176	2237	2252	2266	2168
2120	2487	2569	2175	2234	2252	2266
1929	2113	2466	2541	2150	2209	2229
1522	1904	2074	2414	2486	2103	2165
1171	1445	1802	1965	2287	2359	1999
853	1015	1249	1565	1714	2001	2073
606	672	797	986	1246	1375	1614
550	680	792	938	1147	1439	1709
33478	35008	36323	37536	38595	39462	40157
