1489	1446	1493	1522	1503	1478	1473
1556	1499	1457	1505	1533	1514	1488
1597	1557	1502	1462	1510	1538	1518
1589	1492	1460	1412	1375	1426	1455
1115	1240	1190	1182	1139	1129	1178
1132	1155	1280	1232	1225	1181	1168
1130	1102	1128	1254	1209	1204	1164
1323	1120	1093	1122	1248	1203	1198
1405	1310	1111	1085	1114	1241	1195
1542	1384	1290	1097	1072	1101	1227
1486	1499	1346	1257	1069	1046	1076
1392	1440	1454	1306	1222	1041	1020
1230	1310	1358	1373	1236	1158	990
992	1112	1186	1236	1253	1132	1063
784	867	974	1044	1093	1112	1006
569	637	706	801	861	905	927
493	409	456	511	585	634	670
429	466	446	465	508	577	643
21253	21045	20930	20866	20755	20620	20459
