2126	2062	2016	1929	1822	1764	1743
2063	2109	2052	2009	1923	1817	1760
2192	2056	2106	2052	2010	1924	1819
2776	2540	2426	2477	2434	2401	2324
2866	2811	2642	2567	2612	2586	2567
1708	1760	1725	1584	1521	1575	1549
1769	1686	1745	1712	1574	1514	1571
1934	1759	1679	1741	1710	1571	1511
2042	1915	1743	1665	1729	1698	1559
2404	2003	1878	1710	1635	1700	1669
2574	2327	1940	1821	1661	1590	1655
2277	2481	2243	1874	1762	1610	1544
2146	2114	2308	2093	1754	1654	1516
1529	1911	1888	2073	1889	1589	1503
1274	1314	1649	1642	1813	1658	1401
947	1004	1037	1313	1319	1466	1349
624	619	659	688	880	894	1004
436	504	535	579	625	752	833
33687	32975	32271	31529	30673	29763	28877
