68160	70841	72587	73111	72886	73537	75071
62286	64483	67415	69321	69963	69844	70544
59490	60313	62681	65710	67664	68343	68252
62576	59299	59992	62241	65253	67259	67995
68582	70525	66020	66325	68201	71374	73575
77151	80166	81517	76112	76221	78379	81750
67330	70710	74246	75880	71053	71386	73658
60991	61911	65471	69192	70906	66467	66883
57980	56865	58069	61645	65367	67066	62883
63895	55152	54241	55554	59073	62746	64410
63509	60937	52687	51922	53281	56720	60321
53516	59890	57545	49872	49255	50652	53989
41825	49294	55269	53257	46271	45809	47218
28985	37221	43999	49526	47868	41694	41390
21587	24653	31741	37734	42651	41361	36123
17568	17475	19981	25868	30940	35145	34237
14046	12995	12927	14898	19429	23424	26799
13916	15245	15392	15621	17007	20493	24926
903393	927975	951780	973789	993289	1011699	1030024
