389	368	350	323	301	288	278
388	377	359	342	316	295	283
471	379	369	353	336	311	291
451	417	338	331	318	303	282
343	317	301	248	244	237	228
333	330	307	293	241	239	231
309	308	308	289	276	228	227
395	295	296	296	279	267	220
427	389	290	292	293	276	264
488	420	383	286	288	289	273
500	471	406	371	278	280	281
444	470	443	383	351	263	265
407	408	432	409	355	326	245
335	367	368	391	371	323	298
232	284	312	315	336	321	280
190	180	221	246	250	269	258
107	127	121	151	171	176	191
83	90	103	109	128	149	164
6292	5997	5707	5428	5132	4840	4559
