18105	Monroe	3102	3196	3397	3547	3634	3699	3774
18105	Monroe	3041	3100	3197	3401	3551	3639	3705
18105	Monroe	2939	3040	3104	3204	3410	3560	3648
18105	Monroe	7572	7899	7995	8060	8147	8315	8437
18105	Monroe	13700	13684	14100	14172	14204	14303	14536
18105	Monroe	5483	5740	5523	5966	5975	5964	6048
18105	Monroe	4126	4440	4685	4417	4860	4859	4849
18105	Monroe	3398	4031	4345	4597	4335	4767	4768
18105	Monroe	3468	3277	3908	4228	4489	4237	4659
18105	Monroe	3643	3451	3259	3888	4207	4469	4217
18105	Monroe	3868	3652	3451	3256	3883	4200	4462
18105	Monroe	3622	3864	3638	3435	3241	3868	4186
18105	Monroe	3129	3583	3814	3589	3387	3199	3821
18105	Monroe	2238	3046	3482	3708	3490	3296	3117
18105	Monroe	1688	2112	2869	3286	3507	3305	3126
18105	Monroe	1448	1531	1906	2593	2978	3186	3011
18105	Monroe	1259	1225	1290	1610	2200	2539	2730
18105	Monroe	1410	1670	1802	1937	2238	2819	3427
18105	Monroe	69134	72541	75765	78894	81736	84224	86521
