4559	4585	4667	4699	4664	4626	4602
4931	4875	4862	4921	4936	4888	4840
5218	5242	5143	5102	5146	5150	5092
5293	5043	5087	5006	4976	5024	5031
4515	4709	4555	4642	4600	4591	4648
4544	4618	4800	4633	4713	4666	4655
4377	4784	4826	4993	4804	4878	4825
4817	4615	5007	5027	5184	4979	5051
5092	4929	4704	5091	5105	5260	5050
5989	5089	4919	4692	5077	5091	5247
5995	5885	4998	4833	4613	4994	5011
5169	5814	5711	4858	4704	4494	4871
4419	4895	5510	5430	4629	4490	4297
3059	4032	4477	5060	5005	4278	4161
2187	2694	3552	3965	4498	4469	3832
1692	1836	2262	2999	3367	3837	3832
1443	1259	1367	1698	2268	2569	2950
1279	1366	1316	1358	1563	1976	2369
74578	76267	77763	79005	79851	80261	80367
