893	912	906	901	862	831	831
1039	922	941	935	928	888	856
1152	1086	964	981	973	965	923
1044	1102	1041	924	942	935	930
782	780	841	809	721	743	742
795	769	769	834	803	719	741
914	838	809	808	875	842	755
1061	922	845	816	815	882	849
1031	1040	907	832	805	804	868
1178	1017	1026	895	824	797	796
1226	1165	1006	1015	886	816	789
1242	1194	1133	980	990	866	797
1119	1173	1127	1072	927	940	824
843	1043	1092	1050	1002	868	883
644	753	934	980	945	907	787
489	527	612	766	809	783	756
386	343	373	432	548	583	568
374	405	398	415	460	554	631
16212	15991	15724	15445	15115	14723	14326
