18113	Noble	1699	1686	1681	1671	1645	1630	1622
18113	Noble	1724	1699	1689	1684	1674	1649	1634
18113	Noble	1799	1730	1707	1698	1694	1683	1658
18113	Noble	1668	1614	1560	1544	1541	1543	1536
18113	Noble	1319	1358	1334	1302	1293	1297	1304
18113	Noble	1347	1289	1330	1313	1286	1283	1286
18113	Noble	1449	1417	1358	1396	1376	1348	1347
18113	Noble	1479	1413	1384	1331	1368	1349	1322
18113	Noble	1527	1441	1381	1354	1305	1341	1322
18113	Noble	1709	1511	1427	1369	1343	1295	1331
18113	Noble	1732	1716	1515	1430	1373	1347	1299
18113	Noble	1550	1750	1730	1526	1441	1384	1359
18113	Noble	1351	1545	1740	1720	1517	1435	1378
18113	Noble	1016	1285	1470	1657	1639	1447	1370
18113	Noble	678	932	1177	1352	1526	1511	1337
18113	Noble	596	610	836	1058	1220	1381	1371
18113	Noble	502	495	505	696	886	1026	1168
18113	Noble	606	648	667	690	822	1021	1233
18113	Noble	23751	24139	24491	24791	24949	24970	24877
