18145	Shelby	1311	1335	1327	1324	1301	1282	1272
18145	Shelby	1467	1358	1376	1363	1356	1330	1310
18145	Shelby	1533	1501	1386	1402	1386	1377	1350
18145	Shelby	1457	1418	1401	1303	1324	1315	1310
18145	Shelby	1189	1180	1189	1203	1130	1161	1161
18145	Shelby	1215	1192	1183	1197	1214	1143	1173
18145	Shelby	1312	1303	1269	1250	1256	1273	1198
18145	Shelby	1368	1318	1307	1275	1254	1258	1275
18145	Shelby	1560	1380	1327	1314	1283	1260	1263
18145	Shelby	1859	1550	1371	1318	1307	1276	1254
18145	Shelby	1801	1829	1524	1348	1298	1288	1258
18145	Shelby	1513	1779	1803	1501	1328	1280	1271
18145	Shelby	1280	1473	1731	1753	1460	1294	1247
18145	Shelby	991	1235	1419	1668	1690	1408	1249
18145	Shelby	788	913	1138	1311	1544	1567	1308
18145	Shelby	676	691	800	999	1155	1364	1389
18145	Shelby	532	537	548	638	803	934	1109
18145	Shelby	564	607	634	662	735	877	1040
18145	Shelby	22416	22599	22733	22829	22824	22687	22437
