1888	1994	1945	1895	1811	1744	1703
2169	1903	2012	1963	1912	1827	1761
2256	2195	1925	2037	1988	1935	1849
2768	2561	2509	2257	2366	2324	2277
2356	2373	2239	2215	2018	2116	2089
1708	1676	1702	1592	1576	1399	1491
1786	1699	1675	1702	1590	1577	1404
2078	1791	1703	1683	1710	1595	1582
2243	2070	1785	1698	1680	1706	1592
2512	2246	2071	1787	1700	1683	1709
2588	2550	2275	2096	1809	1721	1702
2520	2640	2590	2308	2127	1837	1748
2223	2555	2667	2614	2330	2149	1858
1747	2207	2531	2642	2590	2312	2136
1245	1622	2047	2353	2462	2418	2165
893	1062	1382	1752	2023	2128	2098
628	701	829	1086	1387	1610	1705
577	688	792	932	1166	1488	1820
34185	34533	34679	34612	34245	33569	32689
