338	320	299	288	284	285	288
305	345	327	305	294	289	291
348	311	352	334	311	300	295
338	301	272	309	294	275	266
221	200	186	174	200	193	183
246	228	204	193	180	208	199
248	253	235	210	199	186	214
245	241	246	230	205	194	182
300	238	235	240	225	201	190
323	288	230	228	233	218	196
334	308	275	220	219	224	211
305	326	301	269	216	215	220
250	299	319	294	263	212	212
204	227	272	292	269	242	196
147	170	191	231	248	229	207
93	117	134	153	187	201	188
78	64	81	94	108	135	146
62	65	61	68	79	93	113
4385	4301	4220	4132	4014	3900	3797
