5231	5383	5522	5616	5614	5620	5676
5351	5324	5470	5601	5690	5682	5686
5393	5411	5381	5527	5655	5741	5731
5273	5174	5192	5173	5321	5455	5545
4175	4440	4415	4481	4474	4630	4769
4855	5056	5210	5097	5104	5066	5205
4925	5025	5220	5358	5228	5233	5199
5253	5041	5120	5313	5442	5297	5303
5211	5266	5048	5122	5314	5439	5290
5532	5148	5200	4990	5062	5256	5380
5469	5423	5049	5107	4906	4981	5176
5034	5339	5295	4937	5002	4813	4892
4361	4776	5072	5043	4712	4786	4613
3396	4071	4459	4746	4728	4425	4505
2590	3079	3681	4040	4309	4298	4032
1965	2182	2585	3099	3414	3656	3660
1407	1519	1680	1998	2404	2666	2871
1373	1537	1668	1837	2117	2512	2902
76794	79194	81267	83085	84496	85556	86435
