18181	White	741	774	739	723	707	694	685
18181	White	849	744	778	743	727	711	697
18181	White	834	875	766	800	763	746	730
18181	White	788	734	775	682	715	684	671
18181	White	568	528	509	549	488	519	499
18181	White	593	569	529	512	554	494	525
18181	White	662	600	577	536	520	562	502
18181	White	714	655	594	573	532	517	558
18181	White	771	713	655	594	575	533	518
18181	White	943	760	704	648	587	570	528
18181	White	968	934	752	698	643	583	566
18181	White	911	970	935	752	698	644	584
18181	White	811	893	950	915	737	684	632
18181	White	626	787	867	922	889	717	666
18181	White	547	596	746	823	877	846	683
18181	White	441	495	538	675	748	799	773
18181	White	378	365	409	447	564	629	676
18181	White	378	402	408	439	480	571	661
18181	White	12523	12394	12231	12031	11804	11503	11154
