18129	Posey	726	671	642	601	559	527	503
18129	Posey	768	767	707	675	631	586	553
18129	Posey	907	795	793	731	697	651	604
18129	Posey	836	784	693	695	644	617	577
18129	Posey	709	592	570	515	520	486	468
18129	Posey	645	705	589	569	516	522	487
18129	Posey	659	682	746	621	598	542	550
18129	Posey	800	677	699	765	637	612	554
18129	Posey	889	783	664	686	752	628	602
18129	Posey	1086	852	752	640	662	727	607
18129	Posey	1080	1057	829	733	625	647	710
18129	Posey	1002	1063	1040	816	722	617	639
18129	Posey	819	950	1009	989	777	689	590
18129	Posey	614	763	887	945	928	731	649
18129	Posey	457	562	698	814	870	855	675
18129	Posey	402	390	480	598	700	752	741
18129	Posey	310	310	301	374	468	551	597
18129	Posey	308	354	382	397	452	544	653
18129	Posey	13017	12757	12481	12164	11758	11284	10759
