16962	17484	17544	17559	17368	17242	17239
17952	17367	17920	17982	17994	17796	17671
18537	18409	17816	18393	18455	18463	18257
18577	17661	17568	17006	17589	17681	17713
14613	15508	14861	14896	14429	15007	15153
15259	14702	15584	15025	15071	14645	15203
15043	15396	14874	15772	15213	15278	14876
14991	15305	15662	15154	16064	15486	15559
15265	15177	15505	15870	15369	16286	15692
17339	15060	14970	15313	15682	15200	16113
18325	16976	14746	14669	15026	15399	14939
16205	17541	16241	14132	14080	14451	14826
12858	14894	16125	14960	13050	13031	13408
8860	11310	13132	14286	13300	11644	11664
6557	7519	9632	11256	12310	11506	10115
5248	5249	6027	7780	9162	10090	9487
3858	3691	3699	4292	5601	6666	7416
2934	3489	3688	3857	4315	5321	6513
239383	242738	245594	248202	250078	251192	251844
