18143	Scott	753	781	799	801	792	796	806
18143	Scott	735	763	790	808	810	800	804
18143	Scott	843	755	782	809	827	828	818
18143	Scott	782	815	732	759	786	804	805
18143	Scott	746	748	782	704	731	758	775
18143	Scott	667	761	762	795	715	742	769
18143	Scott	747	692	787	786	820	737	764
18143	Scott	823	759	702	797	796	830	746
18143	Scott	879	831	765	707	803	801	835
18143	Scott	970	895	844	776	716	813	812
18143	Scott	895	977	900	848	780	720	817
18143	Scott	814	904	985	906	854	785	725
18143	Scott	758	807	894	974	897	845	778
18143	Scott	605	719	765	849	926	854	806
18143	Scott	437	539	641	684	761	833	770
18143	Scott	301	362	447	534	573	640	703
18143	Scott	247	228	274	340	409	441	496
18143	Scott	228	249	250	277	330	399	457
18143	Scott	12230	12583	12899	13155	13324	13425	13486
