18019	Clark	3608	3709	3849	3962	4046	4156	4279
18019	Clark	3409	3774	3861	3992	4098	4177	4287
18019	Clark	3595	3585	3948	4023	4148	4249	4326
18019	Clark	3447	3549	3526	3875	3947	4073	4175
18019	Clark	3162	3416	3513	3491	3818	3893	4022
18019	Clark	3841	3874	4080	4135	4072	4433	4494
18019	Clark	3849	3973	4006	4205	4249	4183	4561
18019	Clark	3871	4013	4119	4145	4336	4369	4298
18019	Clark	3707	3960	4092	4189	4212	4400	4427
18019	Clark	4075	3775	4017	4143	4234	4255	4443
18019	Clark	4222	4135	3811	4046	4167	4255	4275
18019	Clark	3865	4252	4145	3812	4044	4164	4253
18019	Clark	3411	3843	4211	4097	3766	3995	4116
18019	Clark	2466	3280	3687	4040	3930	3615	3839
18019	Clark	1881	2263	3000	3374	3701	3603	3319
18019	Clark	1450	1626	1947	2584	2913	3202	3125
18019	Clark	1223	1152	1285	1542	2055	2328	2572
18019	Clark	1171	1344	1394	1507	1726	2155	2573
18019	Clark	56253	59523	62491	65162	67462	69505	71384
