2000	2133	2277	2444	2579	2686	2781
2305	2372	2485	2617	2784	2920	3032
2434	2624	2662	2763	2890	3060	3201
2147	2263	2437	2468	2562	2683	2843
1180	1391	1458	1566	1579	1641	1723
1460	1479	1701	1765	1877	1885	1947
1524	1829	1811	2047	2101	2220	2225
1863	1788	2108	2065	2314	2360	2488
2156	2093	1983	2316	2255	2516	2560
2444	2326	2235	2106	2450	2380	2652
2327	2523	2388	2288	2154	2502	2431
1753	2321	2510	2376	2278	2147	2496
1414	1698	2247	2433	2307	2216	2094
987	1312	1575	2089	2268	2156	2077
688	882	1171	1410	1875	2040	1947
527	603	768	1020	1233	1646	1798
375	408	464	595	796	970	1307
280	331	371	424	523	685	870
27864	30376	32651	34792	36825	38713	40472
